DSA,Core_CS,Aptitude,Mock,Communication,Projects,Internship,CGPA,Readiness_Score,Category
37.19157713829047,89.51301088764627,61.394801491254306,26.1396915665311,2.301258966190325,3.0925289295228993,5.394856944406442,7.20317497838255,60.03614496092031,Almost Ready
70.94658014496983,61.86471546930351,80.38154119327218,14.570703508557408,3.114705684706535,2.7695739606472176,2.327415858394315,7.094345188692822,55.7327508325565,Developing
35.435041897495225,69.17928555353049,39.000700046615734,42.000889234181486,3.7577934996117293,0.3961954264256351,3.477209454746835,5.554348796989956,45.43688353876589,Developing
45.42650297333139,70.60965145175716,63.155238396138465,30.946204626451834,1.8463439618005837,3.1757854456683217,5.298889440990175,7.017499491825585,58.68101313989079,Developing
38.303831448740816,68.25764797196388,54.856992880335724,35.38661647397425,1.194777107266527,2.8211287362744084,3.3223615099590513,7.842051939953978,49.92385156842746,Developing
66.29977788546167,53.02884656073051,59.864403473858914,56.09168134612376,4.950320778943951,0.5404899087035547,4.550348780942239,8.965515672047216,59.72375755197305,Developing
46.316141735048674,89.27396854180377,47.88036684145828,51.48699823816381,4.228848837005824,1.6423518825634653,1.0581180189704265,5.774386420273174,51.21346824445473,Developing
44.52200576405446,73.6839834137361,62.49370109284156,35.2036456059874,4.930863275710557,3.4845669885943726,2.282017897144572,5.75670190230705,57.718519792022605,Developing
16.566574400096826,28.866771020269436,64.72125200790956,36.77761726920163,2.5925216585626707,3.992299965551222,4.541049644383729,8.33550781924831,50.04537418872578,Developing
49.41535875225305,67.64192218105057,25.317058886083306,44.555412666763814,3.9074587349683987,1.3580225182403138,2.0564338129248467,7.837533608592666,47.82188951163985,Developing
20.496308126664626,51.9812255572993,48.326291947495754,87.7438651809462,4.4055051053014145,3.440368933732239,4.421070759550795,6.845246674549065,59.50139178280676,Developing
29.116835765145517,70.26474707668861,50.99574722939067,65.93138878839666,3.294944430267982,3.184728349282814,2.1279900646578893,6.15384169680101,52.74644415216119,Developing
62.878744929495035,78.32962665617067,35.923699156386846,11.143387238297123,3.352780313308848,1.505367826402868,5.3117321229801036,6.449306889290655,55.950624172255196,Developing
63.521689744820364,49.44960903470326,63.939647577177844,51.42013558259173,4.303122958104685,3.062968845391582,5.9516408854604,7.32976599541692,67.52527692814922,Almost Ready
35.070756702298404,75.27750199845893,59.45131671779609,26.38645543830276,4.252835036337171,4.7603236833839455,2.3896565272834582,8.382897612644227,58.924434037516,Developing
49.90122026226025,50.69843445260922,38.03969558129774,61.90878514138398,3.4935720555563856,3.560118330795527,3.2393241207091217,6.459545421093581,56.73450374433398,Developing
48.77686335146467,39.43171036442189,31.946397539207418,40.558176996374286,4.433003061288641,4.241755257886432,0.24306264132695676,8.280282267460366,48.864755264076216,Developing
63.335518562763966,77.65299823655582,46.84609509189324,64.79315297112237,3.1619790634316476,4.756897078332805,0.6934192666869314,7.408152024042896,61.70625809075539,Almost Ready
73.36103500366917,51.920691358204465,63.89812961423256,41.57877417048297,1.5605629766812679,2.468442258381356,5.051872820296669,8.021057545656495,60.055146226943656,Almost Ready
53.08655384375721,78.03188512364972,40.27980394182384,23.33725834127786,1.0884689646019856,1.6245729131343052,2.5232333653408263,9.298812093685706,46.538199228897795,Developing
97.3280747009724,57.25033175090292,40.79085494991724,55.38022317391454,3.7333578801489704,1.8429695633433107,4.062197940321935,8.330785725882945,64.9398090172366,Almost Ready
44.850653333657476,71.54192022982271,61.959762537987444,26.80827472652522,4.636162443078382,1.6045700728879697,1.7324996094854377,7.033273605009153,49.50147873922997,Developing
32.139545987443654,46.46321248070597,49.48244599836899,53.971560972861255,1.1596936998016574,0.644335779464838,1.1707249877603185,8.080214443124927,35.31477421519194,Beginner
31.465684787886012,83.56013520709959,68.24476287281911,76.81505933393669,2.65118093035735,1.3704941150371082,1.1632883801139757,7.581191200426484,49.769417587521,Developing
35.86531357341369,65.10688890159354,46.10449746098991,47.153188116486305,1.2793296932767233,4.431170686235184,2.2775348712018584,7.100466645882806,51.58725940293891,Developing
59.541469026081664,59.812411995226924,45.51105142192893,24.56218624152306,3.124030142157502,2.3392639762445455,4.710871672757193,8.035682881790352,56.35967938886204,Developing
61.91293376618662,77.67017177916296,29.158017661151728,53.02443162698578,2.559418828680699,4.907162134215703,4.601401029153937,7.8665813516742364,67.78549944784804,Almost Ready
23.680127754442854,82.33907620874176,66.57501691728967,50.19099336112769,4.372571628245328,2.5945198545549237,0.7838171622637478,8.07993520672067,50.75525671161729,Developing
53.03840810819675,57.95236253333201,45.56995815498799,69.21088456028954,1.021755436873482,4.724166473034485,5.688515887577011,7.898555065580255,65.88936484003119,Almost Ready
50.39986942790094,49.56171517085287,49.028563697511224,68.70282367558558,3.836472637554029,2.8868080939107266,4.941450145524128,9.249724324949682,62.71570329066898,Almost Ready
67.29446079073007,77.16549560155887,74.06441121931725,5.990670463696951,4.194588876747725,3.902383708543222,4.237284976756491,7.2442796561151575,65.8911573374864,Almost Ready
34.845251561640936,46.17143082865627,20.23408467665701,83.19654755006826,3.2475412951135754,0.887426553930521,3.3853155987379435,7.024135088589527,46.182628797669565,Developing
65.35824975342348,37.75745144798444,44.15773149648186,69.13447952192713,4.828524067999228,0.07462166876053944,3.678416259274999,6.379193472030908,52.306446758080156,Developing
40.56945247762169,42.020671407841164,55.442099501283096,22.702016079920803,2.86341954666002,0.9790952545968196,1.2231158284007146,9.913647473730787,38.23707634705216,Beginner
74.14916464218751,82.69105656376752,46.548061168886846,75.84315513521757,4.9119049704259385,0.15347934128186913,0.31472453483594154,8.80713364020542,55.01624066223342,Developing
55.339373041078524,40.74875654773232,38.708284950642,40.69382077637155,4.698693418880889,0.9360695441743166,5.979277446981288,7.27279519533416,55.397640230726765,Developing
63.85838814022378,65.387674920104,34.90492737138001,57.20525184335848,2.2794812007476635,4.282545294789417,4.770859268515611,9.009119852676765,65.96831269402902,Almost Ready
91.5471701388725,75.84162536321936,24.60491860727083,57.97258640931778,3.6693526440616235,1.4144838779162088,2.5761491449553993,6.314879031385393,59.30292964717066,Developing
53.35084402716288,57.93162948110266,61.155277863548264,54.539701985283294,2.6254360269631856,3.7600836359607777,5.373791943468619,5.371362244923327,63.5348492111006,Almost Ready
94.52634129394546,55.433523250489074,43.189868627717075,91.30004720140775,3.475932614094332,0.9163676327305409,2.519971402166593,6.540661561449524,60.63943147672859,Almost Ready
49.14037105103169,45.756871586303,39.33135872014556,31.567055051430124,4.454502518957515,3.5865067071989114,2.845703272166486,7.340609859061498,53.58166160480372,Developing
43.1520758159432,49.79461865088802,54.23641343060525,51.78378353290518,4.054850698675352,3.9435514895744506,0.2922854599748832,8.680434827495224,51.39525598354874,Developing
37.11697691490514,52.702671771146306,20.242428334466087,39.07042953664899,3.8283794097704646,1.1293080053836724,4.962092309642575,7.962071356344776,48.50433964916948,Developing
57.89723819066636,79.15864458647332,29.88473322183709,46.249426847352595,4.60807929782969,0.6271638699952037,4.189796387193118,6.052800179609568,55.369726941618545,Developing
53.708620850635285,84.93246640624011,70.80718033746716,53.286664755302276,4.374104883713288,1.923296767534806,2.475926849464622,6.224204245795795,59.19383847191918,Developing
45.96953446824511,67.63226166666537,49.432025152556314,60.01432504436448,2.632220254010594,0.18292523075685185,1.2184880630520576,6.35404642890299,42.4993629342739,Developing
41.42078566901992,78.86678365612795,36.6171593256118,38.101387768362486,1.7611810316828622,3.755410654017356,2.280358069203256,7.799185855007269,52.01873147332473,Developing
42.962285917214004,51.66107021211931,52.95197278681104,63.24742409495281,1.6834875858780172,1.8656080562533428,4.554140612010563,8.429742048005743,52.92431053483777,Developing
50.20664761163795,72.3145241724107,66.61612835237023,60.763030361178735,4.199205467571746,2.4350339548466406,3.8960264107349842,6.831257672041632,62.19488991227131,Almost Ready
74.60304919126534,67.20033725313944,61.18239756224213,46.244086503976696,4.680543232723581,2.3175796902929253,4.426139028129054,8.746703406648221,66.87278275073093,Almost Ready
99.35856748109663,98.97708485550419,82.41449194741352,80.59675860918114,4.467859181798884,4.362889835932802,5.961774247116729,9.227512679694916,92.45619952558958,Placement Ready
35.86036054424335,74.95074018624801,63.21958940355846,66.98606033016708,4.290436578613106,2.7574253280521015,1.0885394885376338,6.408544290707374,54.06345611508384,Developing
46.68073295767355,58.00031710800323,72.93185377318125,21.49061922991561,1.774757196773391,3.392500117688992,2.754074589824267,10.0,52.43618508673112,Developing
34.284050092737544,98.87980927300498,52.61172967674049,42.83838301450577,2.854908041171489,0.9496383257723984,2.747140891492455,7.296464206222791,50.068276825414,Developing
42.59566001849966,79.87145346887533,37.30341868703287,47.8061495196829,4.873836510961991,0.7980171033320921,2.5494635228068585,9.084876867970156,51.67694991895622,Developing
63.210352558931106,45.27280529781699,54.46079424473761,67.97934075698402,1.6418736468998483,1.845714213867592,5.49487074377898,7.143836544518632,58.293594017052506,Developing
0.0,63.02791482719977,54.27092699887622,71.28797157692304,1.7012056178051727,0.42134348117789766,5.179638591648034,6.441302746077796,43.389075650951575,Developing
47.93341139319031,66.50395361472921,53.17646879364471,53.13394325473065,4.291639731455658,0.5589035546828397,0.3167160119308283,8.294138114152213,45.06475197041503,Developing
70.79469737854501,58.45812851622428,54.01284739315501,56.353101669093974,1.6922509769372587,2.377209099764048,0.7567583828952176,7.936889507756411,50.589206987713325,Developing
31.050615771213636,77.9029692474158,58.14716207635857,56.78094460552044,3.4720346171458987,1.2069644756217675,4.030473246387875,8.982158105706793,54.380344387440815,Developing
25.99747179612113,64.28252404609098,59.845578782477524,62.765774582846134,4.959300333820858,0.9476414748913342,0.37227317104077673,7.784694113812033,44.352563016561895,Developing
58.729132257265775,63.862696239029894,62.88389950232518,66.44398007673436,1.790837134822553,1.5219806759934373,3.9551053032424663,9.679294153669623,57.47491865732691,Developing
35.98405561382364,81.70098107025677,29.125396007723612,49.21884187667802,4.584713295689909,4.580879165376897,5.723589553187018,8.52277138094844,68.54498595101401,Almost Ready
53.65033696886072,26.457348811061088,30.479286496518284,58.05864135091981,4.778821603789573,0.1791172621876902,5.987778566380719,9.176230407238974,53.10563475518391,Developing
27.08316045704087,53.08951388555465,56.5256772086387,45.85619993405841,1.467471191487658,3.1112685114420295,0.5957987490140249,6.965935674510492,40.917832503900044,Developing
63.08116021048213,55.81216669595748,66.65141630830229,39.53795708975645,4.025883602434778,0.5188819071684864,4.913956561825867,7.858109644088726,56.748421797505124,Developing
12.742500210739585,47.24945732560291,45.16273317901791,49.22840831041233,3.643488716830498,0.8299594040526992,4.158077891289839,7.973089347825938,43.03787092894,Developing
67.51669700845062,55.81340080803735,42.97097927818902,74.82622287137855,3.3463123963521832,1.4873325550158667,4.9485800250569785,6.254854835497406,60.70612186137084,Almost Ready
49.60220872547603,35.62046330147611,13.78511765996754,50.602651793118675,3.6376192894296935,2.4987941964445937,3.1279140953740985,7.173372538848212,48.02705886305452,Developing
64.26379595603882,56.26711530624133,64.36468255388611,27.006074848893203,1.673141756949419,3.1636388868185046,3.280305677592181,7.601013897571304,54.83021986459147,Developing
19.162530765158742,57.74712381137063,46.38500011566534,28.510378492911368,2.5587775947746016,4.211260563641885,0.5242295537624528,7.48270974129566,42.38198027087049,Developing
58.084538719922314,81.03767541201373,73.57966479188997,38.911339381053374,1.030583818695006,2.1610209175349855,0.8623688296430894,6.834536026463117,48.975393326378274,Developing
83.15665880737973,73.75026081592966,34.35748992558014,44.124834232788096,2.91674716339682,1.1437491532999884,5.213679029313001,6.4417295704011375,61.01747979759949,Almost Ready
48.302172340049786,53.851625103815195,48.031601577769266,35.483336581104986,2.0448338606246246,1.6674865043843812,2.9762235311860685,9.465551366069256,47.17551773859134,Developing
30.42127527259691,52.27896839304003,56.30733434567238,82.25878893456522,3.7508208855553233,1.8995355305193684,4.909688738644666,7.914797756274148,57.546519987040156,Developing
44.39174523135956,60.493099839440184,71.17770466981383,32.74135892575758,2.275417621726999,1.3907023413485364,4.2946813000828215,8.185471609785335,51.384568311816025,Developing
43.79474658937782,62.952212007767024,27.197641027823774,53.6471913331759,4.751274542001587,2.542457562163718,2.6421726525265194,6.856809000791678,53.300734765332024,Developing
49.52112085725445,44.35421908280144,39.82274161153693,69.56378238835502,4.102719944358516,3.2313478768453003,0.7949291478885612,9.861638216494114,52.48613917386172,Developing
33.356862169716194,23.156554983172477,84.33497440240538,39.382163596317035,1.4435633297019193,2.0867858209623757,2.2473624692009935,8.738929355133937,41.30750531611367,Developing
38.56360577334044,72.18996163068877,53.309148104991515,28.99647139290269,4.817625907772666,3.858599696712295,3.6412921103176803,7.647564471244888,59.99315353141329,Developing
66.18124985458668,56.320541078395706,81.9057502873353,42.952054659177264,2.9717854166118602,2.7892284812375894,1.7962185461886042,7.26643037530426,56.050755964375895,Developing
42.25072674916365,65.62961118288139,18.082974134523223,48.008241175674,2.7437333156702106,4.041713584202519,3.7937384139214334,8.239161826216959,56.35083130917891,Developing
61.00555282025398,73.70617815317212,33.56702685168267,45.60622121532591,3.5460423988712924,4.09527857925174,0.27631928345075374,7.206077249521121,54.71336513862815,Developing
25.50699413923124,71.27903847571179,58.43951351037816,23.424693901477916,3.2087439842121688,1.5077515659922358,1.270261004640587,7.494802647209572,41.08582178807926,Developing
52.40736624853507,61.97482861088468,54.144484651420946,71.50112800346749,2.251062463618523,2.89835627457458,4.059312567402858,6.560870658021974,59.406534526138906,Developing
50.94196430931361,75.80862717080996,50.042278512169496,62.25204758938089,2.4396340796146183,3.75237784506,1.8292150538751635,6.88311157922701,57.1968060170929,Developing
28.241429315040644,62.26191145597285,50.40980518624849,56.47928140928441,3.496050103939605,2.5232963600515204,4.700822642265605,6.455921263772449,55.14476532207664,Developing
52.232012106857674,80.45743417673397,64.31556245980231,53.7223261658463,1.2368397244271336,2.484635856318796,3.7682287067430247,7.424576358137092,57.56317632801673,Developing
25.80518484384026,69.3319781668831,53.1907278018759,63.76155729797061,2.425962676410738,0.34458194911552775,4.339192944794065,6.551701354356047,47.52369777577492,Developing
38.600494790995256,46.70938244478365,50.21856104012839,51.633455185294025,3.266049499521501,3.5191110834842765,3.9035310889401793,7.019111382817612,55.14679720411422,Developing
27.007702790502652,67.2381804024237,40.547677612559674,46.27638498479914,2.385527330949984,3.092902256167526,4.468951482947515,8.166037986713587,53.51777846670848,Developing
58.28551389440939,72.97613741191523,49.910396473691044,34.405653324339625,1.4337661076445545,0.8138501267139248,4.968395454408945,7.796633441614406,52.565772202953646,Developing
51.73279739798241,60.81112470358617,54.75578350016967,34.37903658493502,4.999302230260624,3.8713836167162703,3.8700477807326594,8.55939679687251,63.08944580522771,Almost Ready
84.4967487532569,69.86493635218113,15.708578358737128,57.27342949485514,3.3668535643478195,3.1461185257769064,4.555343828426057,8.772391796825245,66.93892125778206,Almost Ready
23.48228323432421,62.81393997572859,59.97617688172193,5.089561445096706,3.722477884551609,4.273291311235858,1.2195412979662084,7.753948868236739,46.57331274092506,Developing
66.1270666796392,44.258853899483896,61.895006028797745,32.940446756439584,2.33817812727391,3.5447348594697408,4.397950055606092,6.787083861161325,58.618987851313115,Developing
40.01578826584919,31.675432429457533,45.24157839382545,78.88666125412925,3.034265897137368,3.715286395091665,5.642900157978827,6.916286075828867,60.465545156512015,Almost Ready
46.35335952645789,22.771398041321085,46.52233475784301,44.7569319568943,2.622237988809517,0.5319772697893854,5.803611149424746,7.736285124257705,46.93735419943893,Developing
35.734572914785645,40.61073435394985,27.201963581154057,57.776192258695986,1.1099799863636761,2.5145171942962667,0.7112494534291773,7.189152838731968,37.53406014067934,Beginner
45.052337473761675,46.47770544101704,53.63719858484524,57.28160439837455,1.7593688605665108,1.5350615536387884,2.01031931161402,8.56223939596372,44.7622302982989,Developing
33.202020045593294,66.67365594720454,30.74159131396125,32.255776306620646,1.1037978927956509,4.494025131747733,5.981369328456703,7.813139966652201,57.60779368299356,Developing
51.12092870994649,39.43126626720832,32.890979385639696,35.08388158703906,3.203871762166411,0.8232655820770407,1.8533790288378615,9.484579879682626,40.92163304728944,Developing
61.18043326108952,80.05485050497906,36.51654507549153,62.839800590662584,4.068619837112939,1.3887731027483174,4.710112092386689,8.090004279211692,62.381696741259326,Almost Ready
32.15825343227124,75.26735303301415,53.546996632197356,61.03974735675912,1.4655592292230883,2.367509548483397,3.232476555107154,6.520243100390134,50.94760121712993,Developing
5.271679831343093,66.81694625356052,58.93806944506366,77.04918260246268,3.753398962752828,3.666219935236896,1.3563182537481748,8.970871519867423,51.258215399623865,Developing
41.45107016549849,84.42768962915973,52.80433463338888,61.04142004948389,2.0181692717555713,2.0836939705224373,2.540528977324751,7.495742593893704,53.0147083414028,Developing
82.97514392232982,61.35915013430731,35.76568830479947,86.83911980851468,1.5987251713736064,1.079230523640311,1.843443458778191,8.187094580267544,54.256060445538445,Developing
87.35566525686629,85.06475521908273,34.53205991958489,47.598508507147,2.7230960456651987,4.296400797630326,1.3783599300352012,7.196414417451677,63.88543505675812,Almost Ready
59.389930751083924,64.05596905524219,35.34678023765774,42.50613019481924,2.4807542543983065,3.8130058252878345,0.513979130095259,8.93244579103862,51.42387320780854,Developing
71.71379353105127,71.11342880555509,26.03027928727916,7.76854843835622,3.1834572710054627,0.23078927642034397,4.383309520056166,7.984210647193054,49.657694016309186,Developing
59.88670851086533,54.24773616682826,52.66942916053909,25.538687207000198,2.269712851039076,4.440256402873147,5.2210577536841605,8.16959603972694,62.4630879610495,Almost Ready
25.620281788448956,81.10523952648403,48.60552837455938,25.118865711337612,2.0780314221207465,2.095651325800959,5.220020071138942,6.325154906095474,50.918641893848566,Developing
44.98504620373503,63.181019403554835,35.34558339351708,41.096617068466614,3.9034740849179643,0.7153091864192368,5.807652304480201,7.8708996557011615,54.2136202060739,Developing
68.36681089011998,56.87905167100194,40.99300183452833,11.074470365685599,1.5394643106542163,3.138327236778614,0.8563624282692011,9.369817889501524,46.2353590226013,Developing
49.73647996796637,33.88135491302312,49.195944797169155,70.96385250259759,4.042017878605414,2.838045999561665,2.6295375460682617,7.911968597185837,54.29239490654198,Developing
39.448070593025946,63.78917848875488,54.91267151112945,57.11924317255253,2.18559204188962,3.0389123681089654,5.859619900375736,6.762751138116017,60.33566860835193,Almost Ready
63.23890288500137,80.79926301554832,49.39382313658425,66.03553304609001,4.286836830724301,2.542320268999338,4.0495206493017655,7.59586426422962,66.40237893482687,Almost Ready
39.105286514538776,40.30118527864862,44.89873108398591,45.20101578530068,4.119715305312024,3.978832934750322,5.549947780814697,8.54338685926961,60.82979202198402,Almost Ready
72.38581174974328,31.900941920223595,28.88010815114245,60.254795639936376,4.384020298306845,0.921343295600105,2.7602051027627645,8.34317733628043,50.819456697177145,Developing
18.21652978071181,66.67043942044876,68.34758261648842,41.70659200185826,1.3278143505644628,2.5487822612621684,2.670259476539242,7.660851510933259,45.342432406533895,Developing
47.90724254196764,58.15535806588455,37.354236701502046,51.04428467447354,2.59288677053662,2.1183124307240897,4.387843646552216,6.752197790361937,53.15978917304791,Developing
92.46553144967827,93.08718696855152,86.84863806297008,85.04752243256922,4.497864380294946,4.234937049031998,5.8238049653022745,8.25272349448689,89.96510564492004,Placement Ready
38.09011045059631,35.220931476765756,47.433779198943135,66.2386468005676,2.5526209158876147,3.9146764193633903,3.6416436898635194,8.298174515670588,54.71078294478909,Developing
66.156526244119,39.37981559000808,77.84916797554715,33.9975437231727,4.508425250743214,1.8089638067634013,2.0257533644460546,8.59841377161586,53.130055120456035,Developing
19.779241668672988,55.14355490169525,33.694104832201134,63.528957905761615,2.781723129941071,4.056835414352847,1.9054728729562007,7.475233450910316,48.562232737376505,Developing
78.78725069941626,49.091126767768,68.9760218642586,63.861711937232,2.693569832189521,3.2552051943514067,2.9774984686107153,7.133463725887462,62.61688587076545,Almost Ready
51.81019427104184,56.43011736153145,72.54221205581274,49.63349687787331,2.1207467738584937,0.43894983415598554,1.2638657803967397,8.687198339173598,43.94883248479792,Developing
78.27605058005034,90.60209763948599,46.17847696846805,16.49417742082049,1.6381399494284419,1.4735546566972495,0.7423381300210414,6.499375616746907,47.855737992082545,Developing
34.249667227567116,68.02198394009592,71.76202083534221,76.65297189052293,1.1096419899221477,0.37489493868176516,4.361580883438936,7.563982010439374,50.51815315029355,Developing
55.772654142790024,80.58868244943511,72.94287220155226,50.03985711543105,2.4169601816136628,2.9640452544668143,2.49885582377661,7.311348200590337,58.95795229800643,Developing
71.4720556630995,43.81577072294827,30.851467106074143,87.9075477227284,4.886420853750104,3.1520060832072634,2.2059289234601924,7.7429216959535605,61.83017345033546,Almost Ready
35.69551057367383,29.8959269127589,37.887430471120425,47.362707687762246,4.197522626272105,0.19525046997256879,4.914793381453407,6.554762583327157,44.4225416990855,Developing
93.0622396277321,95.08440521070455,80.39175066630733,95.53312477703459,4.485405469148646,4.704479855730129,5.173729489094888,9.968554728838948,91.68011173917856,Placement Ready
42.82925005804644,38.47696542053369,47.95470831357511,68.09117568181075,1.2561514586355753,2.300875069981098,4.947761261046679,7.301068322184031,52.007894803924444,Developing
39.93199718510735,51.1080122068322,48.76406648789441,90.5340732417688,1.6146445393175464,0.7628295522796069,5.981263438896944,7.2172877871556445,54.662107359399634,Developing
79.46046687169965,41.84255454772719,53.15740495012378,48.66579065793192,3.6772555754248093,3.486730198382086,5.567881470997273,5.939647319821136,66.76131584927664,Almost Ready
76.79111758545096,50.72926592563627,62.96243516534362,33.84646708030522,4.05003587099406,4.410945831157404,1.1927473947001563,6.430622856217927,59.41589059657406,Developing
50.7194938775495,43.919035468620145,25.173566225353042,81.36238022353773,1.4275511008237527,3.9252328402795253,3.8839629989133044,7.457882381206737,56.54499987311718,Developing
10.881829597102104,83.57353085492183,72.60223637291946,52.15530557730077,1.8219757821442593,4.447953169161537,1.5633494470405052,8.620731310895291,52.347388678890724,Developing
18.72067338497152,70.0196152473125,48.19282372417049,32.176357802849054,3.697685347893598,3.1655086059586828,3.098189004667563,8.337465571591798,50.51215877715774,Developing
86.05586727631992,90.16135865352939,89.13844644426115,95.14113609694854,4.0111575063202825,4.263869175242363,5.42742566210029,8.662831120292534,88.08644451741131,Placement Ready
64.08488778006503,61.036271736650896,39.4745777649409,41.63624057476591,2.5992929821896604,4.112154439229018,0.7617962198327168,8.370372326301801,53.626346582688356,Developing
34.1697993918459,83.07766033443578,53.00999958545236,56.825756080919376,1.2948366676508583,0.4955596784150018,2.4188526383590916,8.07214417545268,44.7861883415762,Developing
58.99811856165219,36.150505991311285,59.53409669496325,21.273049967053964,3.047080112252566,1.90711958540233,5.037516330353525,5.64923311335917,51.757544650445304,Developing
62.89519549271556,54.92419018646699,28.558574567911112,36.098889592427994,2.8266333722507078,4.311416630525046,4.395686821807251,6.798674774261477,60.1305504919918,Almost Ready
29.871866148686678,54.66808135227079,34.76992538640598,66.262121566712,4.522370417951972,1.4896524444816777,2.430195600840927,9.264636629278698,48.57236470786018,Developing
44.499017735322795,52.46171459383886,57.7442582909715,49.496533314049266,2.006608312106454,3.828470725654114,1.195743376197135,8.384195341836117,50.1843912301786,Developing
53.241894715647554,63.083737544960286,6.7167037185708836,81.78110638041733,3.531854871471118,2.258392518633862,1.832199778368894,7.780184345552459,52.132283618443076,Developing
40.52907518483234,53.04813259226403,66.24080985882325,29.313645998990374,4.568890952091623,0.6105572676709459,5.976835615231989,8.086494587250806,54.583357181462155,Developing
12.42542085337773,81.04304891038211,58.25106728424393,67.93940989574418,2.761015187196918,4.867425121479187,1.3028143311399552,8.891670287479334,55.31184042328568,Developing
80.07146800293454,50.385728841718965,56.39596807498775,42.122441787738175,4.987084456538936,0.18277636164152122,2.413765412482837,6.810838765723218,52.66739708888558,Developing
67.90600371421606,77.04178415134511,67.73629660778106,14.931991840079888,4.512319534390194,3.2178114042847437,0.08669417155040682,7.890432281026341,54.96313502520063,Developing
8.180431849819065,35.048828386649646,61.57142889215152,51.083113686858376,4.866594785053493,3.4426704111682973,1.9859188897941513,5.803266533639414,45.519125208584164,Developing
20.250129515286936,58.48280330179563,50.69420482110974,30.051017317390116,4.06822656384566,0.8683822111244699,4.06162705189926,7.251330423879193,44.69873420029676,Developing
0.0,73.52575850722175,71.14721776400789,47.098792478864766,3.499232393717166,4.7613750233192516,3.8233725948633275,6.057193118278489,56.25373989725396,Developing
82.31783086302661,56.914097888878295,74.94484315751957,60.150261695313866,4.992692158387947,3.5692466434912045,2.8377888283043786,8.260445825410429,69.88302894258956,Almost Ready
22.08090468409344,55.54665404962644,49.6527783249809,41.62814318694506,2.9430940502014225,0.07239461741801012,0.2787724860694807,8.525668326603054,32.68682479703617,Beginner
34.90859291643663,70.73233110143377,59.29852475151024,71.50602169848432,1.0295706056707115,4.711746710701617,3.5518551160393304,7.459649300768698,60.10708774275124,Almost Ready
66.97750530015156,73.75474141866682,41.57006190948179,40.152268559391764,1.6592075983232237,0.24383329384828845,2.796540392691611,8.66692537182629,48.061177297979555,Developing
40.61357026337999,65.57588522598448,60.82790731058891,25.45464684663414,4.200441193895973,2.304154139691103,1.5807550777913228,8.224450863819538,49.02553581059691,Developing
50.07558845213837,64.61791707401974,45.172050670521855,27.93757308554443,1.51156950673762,2.066540361517783,0.6258629144283041,6.979921798625588,41.10086296420755,Developing
47.46239240510811,80.62705467444758,61.805435168055155,51.51839203199057,3.3440978695137527,3.366189461470035,3.7093787708855226,7.321257482401427,62.38325310910197,Almost Ready
71.80811163541432,55.76768727857728,73.71376199715684,38.06027084297013,2.0366616478430917,2.9921035557921707,0.3416885342735234,8.908422606430927,51.87898077216333,Developing
47.676256118849174,46.744496474231404,39.81698066340702,21.109295134127613,3.8831001325193233,0.27271801257654327,4.86447916639969,6.396032198863695,45.830517662401974,Developing
38.03253631135789,61.55355263788494,24.087115607065506,38.12372531788222,2.9284236707975193,3.6516403936338087,4.157736564223636,9.15129053291719,54.77829806609073,Developing
40.08826209154741,56.217343460516084,60.52644939173662,40.62128179366839,4.856249802679471,2.800204706393484,4.402862429575684,7.527730662795707,58.685073367223964,Developing
